return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression,BitcompSparse,Telco-96-onnet_mins_p4,104857600,1.942592,1.289692,f32,25600,5
0,"","",decompression,Bitcomp,arade4,209715200,3.128640,0.998294,f64,25600,6
0,"","",decompression_query,Snappy,neon_air_pressure,209715200,38.011230,2.665357,f64,25600,7
0,"","",decompression_query,Deflate,Telco-152-total_mins_p2,104857600,112.469376,1.286959,f32,25600,7
0,"","",decompression,BitcompSparse,neon_bio_temp_c,209715200,3.081728,0.998358,f64,25600,6
0,17.988594,178.304023,decompression_query,ALP,Telco-156-total_outgoing_min_p1,104857600,4.866016,1.212062,f32,25600,4
0,10.570820,2.272852,decompression,GALP,stocks_de,209715200,1.843648,5.773920,f64,25600,5
0,13.342500,100.114805,decompression,ALP,Telco-96-onnet_mins_p4,104857600,3.944960,1.768926,f32,25600,1
0,"","",decompression_query,Deflate,arade4,209715200,223.184326,1.072136,f64,25600,4
0,"","",decompression_query,Bitcomp,astro_mhd_f64,209715200,8.081632,19.504834,f64,25600,10
0,"","",decompression,Snappy,cms9,209715200,23.942944,3.122629,f64,25600,9
0,27.143984,29.847539,decompression_query,GALP,basel_temp_f,209715200,1.324352,2.146804,f64,25600,6
0,"","",decompression,Snappy,basel_wind_f,209715200,45.673409,2.196635,f64,25600,7
0,"","",decompression_query,Bitcomp,Telco-95-onnet_mins_p3,104857600,2.895360,1.191487,f32,25600,10
0,15.952148,8.660625,decompression_query,GALP,neon_air_pressure,209715200,1.316064,3.772540,f64,25600,2
0,"","",decompression_query,LZ4,CMSprovider-8-line_srvc_cnt,104857600,32.638657,1.346197,f32,25600,9
0,"","",decompression,LZ4,astro_mhd_f64,209715200,6.693376,20.731315,f64,25600,2
0,"","",decompression_query,Snappy,bitcoin_f,209715200,38.460480,2.270030,f64,25600,4
0,"","",decompression,Deflate,bitcoin_transactions_f,209715200,220.763641,1.064085,f64,25600,6
0,"","",decompression_query,Snappy,bird_migration_f,209715200,52.273376,2.010449,f64,25600,8
0,"","",decompression,BitcompSparse,gov40,209715200,1.532160,64.672780,f64,25600,1
0,"","",decompression_query,Thrust,MedPaymenT1-8-line_srvc_cnt,104857600,4.666048,1.000000,f32,25600,10
0,"","",decompression_query,Snappy,MedPaymenT1-8-line_srvc_cnt,104857600,33.851967,1.679634,f32,25600,7
0,"","",decompression,GDeflate,cms9,209715200,32.047649,3.330436,f64,25600,10
0,"","",decompression,LZ4,neon_pm10_dust,209715200,33.395870,3.402458,f64,25600,2
0,"","",decompression_query,zstd,PanCreactomy1-8-line_srvc_cnt,104857600,52.790462,2.419403,f32,25600,9
0,"","",decompression_query,LZ4,basel_temp_f,209715200,40.399200,2.029821,f64,25600,6
0,"","",decompression,Deflate,gov40,209715200,190.464188,7.468592,f64,25600,4
0,"","",decompression,GDeflate,bitcoin_f,209715200,34.039616,1.097394,f64,25600,4
0,"","",decompression_query,GDeflate,gov26,209715200,30.922464,7.593244,f64,25600,10
0,"","",decompression_query,zstd,gov31,209715200,16.557823,40.656923,f64,25600,10
0,"","",decompression_query,zstd,Telco-111-rechrg_total_load_p2,104857600,43.638817,2.439469,f32,25600,1
0,"","",decompression_query,Thrust,Telco-153-total_mins_p3,104857600,4.667520,1.000000,f32,25600,8
0,15.236758,38.072773,decompression,ALP,CityMaxCapita-13-lpf,104857600,2.767136,1.873963,f32,25600,7
0,"","",decompression,BitcompSparse,neon_air_pressure,209715200,3.049984,0.998294,f64,25600,4
0,"","",decompression,GDeflate,gov40,209715200,29.201183,7.300449,f64,25600,10
0,"","",decompression_query,Snappy,Telco-111-rechrg_total_load_p2,104857600,40.757088,1.624439,f32,25600,5
0,"","",decompression,GDeflate,Telco-156-total_outgoing_min_p1,104857600,17.035648,1.217773,f32,25600,10
0,24.215000,8.152734,decompression,ALP,arade4,209715200,2.584768,2.566378,f64,25600,9
0,"","",decompression,Deflate,cms25,209715200,220.737946,1.059058,f64,25600,10
0,"","",decompression_query,Deflate,arade4,209715200,223.313126,1.072136,f64,25600,2
0,"","",decompression_query,Deflate,Telco-110-rechrg_total_load_p1,104857600,109.427971,2.020340,f32,25600,1
0,"","",decompression_query,zstd,Telco-33-free_mins_p1,104857600,48.661343,1.928427,f32,25600,4
0,"","",decompression_query,GDeflate,basel_temp_f,209715200,35.620033,1.067053,f64,25600,4
0,"","",decompression_query,Bitcomp,Telco-83-offnet_rev_p1,104857600,2.741952,1.095632,f32,25600,1
0,"","",decompression_query,Bitcomp,arade4,209715200,4.884832,0.998294,f64,25600,6
0,"","",decompression_query,LZ4,gov40,209715200,9.240640,55.307398,f64,25600,4
0,14.419688,171.220703,decompression_query,ALP,Telco-33-free_mins_p1,104857600,4.998656,1.422200,f32,25600,2
0,"","",decompression,BitcompSparse,medicare1,209715200,3.061408,0.998577,f64,25600,5
0,"","",decompression_query,GDeflate,neon_dew_point_temp,209715200,35.642048,1.126845,f64,25600,4
0,"","",decompression_query,Snappy,stocks_usa_c,209715200,40.031265,3.475464,f64,25600,6
0,"","",decompression_query,Thrust,Telco-111-rechrg_total_load_p2,104857600,4.695552,1.000000,f32,25600,2
0,"","",decompression,GDeflate,neon_dew_point_temp,209715200,34.020927,1.126845,f64,25600,2
0,"","",decompression_query,GDeflate,Telco-22-chrgd_rev_p1,104857600,17.608831,1.365514,f32,25600,9
0,"","",decompression_query,Deflate,phone_gyro_f64,209715200,225.970108,1.101554,f64,25600,9
0,"","",decompression_query,Snappy,medicare1,209715200,48.627457,1.653249,f64,25600,3
0,"","",decompression_query,Bitcomp,Telco-114-rechrg_total_load_p6,104857600,2.786048,1.060324,f32,25600,9
0,"","",decompression,LZ4,arade4,209715200,40.341122,1.481674,f64,25600,7
0,"","",decompression_query,GDeflate,Telco-171-total_outgoing_rev_p1,104857600,17.682880,1.183767,f32,25600,6
0,"","",decompression_query,BitcompSparse,gov26,209715200,2.811616,122.359970,f64,25600,10
0,"","",decompression_query,Snappy,basel_temp_f,209715200,59.128609,1.841627,f64,25600,2
0,"","",decompression,GDeflate,Telco-152-total_mins_p2,104857600,17.007744,1.282223,f32,25600,5
0,"","",decompression,LZ4,phone_gyro_f64,209715200,37.129951,1.795464,f64,25600,1
0,"","",decompression,LZ4,PanCreactomy1-8-line_srvc_cnt,104857600,31.958752,1.345570,f32,25600,4
0,17.988594,178.304023,decompression,GALP,Telco-156-total_outgoing_min_p1,104857600,1.704544,1.189534,f32,25600,7
0,"","",decompression_query,GDeflate,bird_migration_f,209715200,35.564671,1.104347,f64,25600,8
0,"","",decompression_query,LZ4,stocks_uk,209715200,37.753536,2.859986,f64,25600,6
0,"","",decompression_query,Snappy,nyc29,209715200,51.377087,1.895520,f64,25600,2
0,"","",decompression,Snappy,cms25,209715200,11.030592,1.038132,f64,25600,10
0,"","",decompression,zstd,neon_wind_dir,209715200,88.890846,2.553217,f64,25600,6
0,"","",decompression,Deflate,Telco-110-rechrg_total_load_p1,104857600,108.968033,2.020340,f32,25600,3
0,"","",decompression,GDeflate,Telco-171-total_outgoing_rev_p1,104857600,17.254240,1.183767,f32,25600,2
0,"","",decompression,Snappy,bird_migration_f,209715200,49.977440,2.010449,f64,25600,5
0,"","",decompression_query,Thrust,Telco-95-onnet_mins_p3,104857600,4.677472,1.000000,f32,25600,4
0,8.216953,4.124922,decompression,GALP,neon_pm10_dust,209715200,1.811808,7.211146,f64,25600,6
0,"","",decompression_query,Thrust,Telco-157-total_outgoing_min_p2,104857600,4.761504,1.000000,f32,25600,5
0,13.342500,100.114805,decompression_query,ALP,Telco-96-onnet_mins_p4,104857600,3.525952,1.768926,f32,25600,5
0,"","",decompression,Snappy,Telco-114-rechrg_total_load_p6,104857600,42.899872,1.326770,f32,25600,10
0,15.237070,106.891445,decompression_query,GALP,Telco-153-total_mins_p3,104857600,0.749632,1.538292,f32,25600,10
0,"","",decompression_query,Thrust,Telco-83-offnet_rev_p1,104857600,4.676000,1.000000,f32,25600,1
0,"","",decompression_query,zstd,cms25,209715200,53.763905,1.103941,f64,25600,1
0,"","",decompression,LZ4,Physicians-8-line_srvc_cnt,104857600,33.468990,1.344321,f32,25600,4
0,"","",decompression,GDeflate,bitcoin_f,209715200,34.041248,1.097394,f64,25600,5
0,"","",decompression,LZ4,Telco-96-onnet_mins_p4,104857600,22.544767,1.353446,f32,25600,6
0,"","",decompression,BitcompSparse,ssd_hdd_benchmarks_f,209715200,3.068384,0.998294,f64,25600,3
0,"","",decompression,zstd,Telco-158-total_outgoing_min_p3,104857600,34.446720,1.638998,f32,25600,1
0,16.052305,0.114687,decompression,ALP,ssd_hdd_benchmarks_f,209715200,2.041216,3.963535,f64,25600,7
0,"","",decompression_query,Snappy,basel_wind_f,209715200,46.436096,2.196635,f64,25600,6
0,0.000000,39.839922,decompression_query,GALP,astro_mhd_f64,209715200,1.319744,18.559163,f64,25600,8
0,"","",decompression_query,BitcompSparse,Telco-93-onnet_mins_p1,104857600,3.230752,1.081352,f32,25600,7
0,"","",decompression,GDeflate,ssd_hdd_benchmarks_f,209715200,33.098270,1.934511,f64,25600,7
0,17.988594,178.304023,decompression_query,ALP,Telco-156-total_outgoing_min_p1,104857600,4.869056,1.212062,f32,25600,3
0,"","",decompression_query,Deflate,cms25,209715200,227.309830,1.059058,f64,25600,2
0,"","",decompression,BitcompSparse,gov31,209715200,1.722816,14.047633,f64,25600,3
0,"","",decompression_query,BitcompSparse,astro_mhd_f64,209715200,4.527808,0.998294,f64,25600,1
0,"","",decompression_query,Snappy,food_prices,209715200,51.075775,2.503586,f64,25600,6
0,"","",decompression,Bitcomp,stocks_usa_c,209715200,7.735456,1.128284,f64,25600,9
0,"","",decompression,Bitcomp,Telco-83-offnet_rev_p1,104857600,2.128352,1.095632,f32,25600,7
0,"","",decompression,GDeflate,phone_gyro_f64,209715200,34.071968,1.098091,f64,25600,6
0,"","",decompression,zstd,Telco-96-onnet_mins_p4,104857600,36.455902,1.952861,f32,25600,3
0,"","",decompression,Bitcomp,ssd_hdd_benchmarks_f,209715200,8.511712,1.076110,f64,25600,6
0,"","",decompression,Snappy,CMSprovider-8-line_srvc_cnt,104857600,33.190464,1.703899,f32,25600,9
0,2.795703,52.926055,decompression_query,GALP,gov30,209715200,1.318112,8.807555,f64,25600,7
0,"","",decompression,LZ4,city_temperature_f,209715200,37.989216,2.319219,f64,25600,6
0,"","",decompression_query,Deflate,Telco-114-rechrg_total_load_p6,104857600,109.766754,1.796474,f32,25600,2
0,"","",decompression_query,BitcompSparse,cms9,209715200,6.722912,1.244735,f64,25600,5
0,"","",decompression,GDeflate,medicare1,209715200,33.920929,1.183954,f64,25600,1
0,14.419688,171.220703,decompression,ALP,Telco-33-free_mins_p1,104857600,5.403808,1.422200,f32,25600,4
0,"","",decompression,GDeflate,MedPaymenT1-8-line_srvc_cnt,104857600,16.543232,2.111433,f32,25600,7
0,"","",decompression_query,Thrust,neon_bio_temp_c,209715200,5.046752,1.000000,f64,25600,8
0,14.419688,171.220703,decompression,GALP,Telco-33-free_mins_p1,104857600,1.584032,1.391283,f32,25600,6
0,39.731758,7.102695,decompression_query,GALP,nyc29,209715200,1.320544,1.575478,f64,25600,9
0,"","",decompression,Deflate,ssd_hdd_benchmarks_f,209715200,210.699142,1.945205,f64,25600,3
0,"","",decompression_query,GDeflate,food_prices,209715200,36.927937,1.775993,f64,25600,1
0,"","",decompression,BitcompSparse,Telco-171-total_outgoing_rev_p1,104857600,1.647200,1.004884,f32,25600,7
0,"","",decompression,BitcompSparse,cms25,209715200,3.086624,1.000204,f64,25600,2
0,"","",decompression,Bitcomp,Telco-159-total_outgoing_min_p4,104857600,2.320480,1.256350,f32,25600,6
0,"","",decompression_query,LZ4,Telco-113-rechrg_total_load_p4,104857600,26.242975,1.939849,f32,25600,6
0,"","",decompression_query,GDeflate,gov40,209715200,30.510368,7.300449,f64,25600,8
0,0.006680,11.544180,decompression,GALP,gov40,209715200,1.524832,51.426018,f64,25600,7
0,14.997734,101.303398,decompression_query,GALP,Telco-95-onnet_mins_p3,104857600,0.741056,1.576276,f32,25600,7
0,"","",decompression,GDeflate,Telco-83-offnet_rev_p1,104857600,16.812351,1.661359,f32,25600,1
0,9.905156,28.033633,decompression_query,GALP,cms9,209715200,1.317152,5.148328,f64,25600,1
0,"","",decompression,LZ4,Telco-153-total_mins_p3,104857600,19.382048,1.243671,f32,25600,4
0,"","",decompression_query,Thrust,gov31,209715200,5.178912,1.000000,f64,25600,9
0,"","",decompression,Bitcomp,Telco-151-total_mins_p1,104857600,2.055456,1.075318,f32,25600,2
0,"","",decompression_query,Snappy,gov10,209715200,71.362114,1.699918,f64,25600,7
0,"","",decompression,GDeflate,Telco-159-total_outgoing_min_p4,104857600,16.920641,1.487162,f32,25600,10
0,13.020938,2.866719,decompression_query,GALP,Telco-110-rechrg_total_load_p1,104857600,0.557184,2.334062,f32,25600,8
0,"","",decompression,BitcompSparse,Telco-93-onnet_mins_p1,104857600,1.804832,1.081352,f32,25600,8
0,"","",decompression,zstd,basel_temp_f,209715200,83.977570,2.611324,f64,25600,10
0,"","",decompression_query,zstd,cms9,209715200,87.647713,4.230612,f64,25600,3
0,"","",decompression,Snappy,cms9,209715200,23.913759,3.122629,f64,25600,5
0,"","",decompression,GDeflate,Telco-35-free_mins_p3,104857600,16.609856,2.216391,f32,25600,3
0,"","",decompression_query,Snappy,Telco-151-total_mins_p1,104857600,13.733568,1.134879,f32,25600,7
0,"","",decompression_query,LZ4,MedPaymenT1-8-line_srvc_cnt,104857600,32.837055,1.344474,f32,25600,1
0,"","",decompression_query,GDeflate,astro_mhd_f64,209715200,32.263870,4.650997,f64,25600,7
0,"","",decompression,BitcompSparse,CityMaxCapita-13-lpf,104857600,3.100928,1.141462,f32,25600,2
0,15.220820,109.786602,decompression_query,GALP,Telco-158-total_outgoing_min_p3,104857600,0.753504,1.529508,f32,25600,8
0,"","",decompression,Bitcomp,basel_temp_f,209715200,3.124640,0.998294,f64,25600,5
0,15.952148,8.660625,decompression_query,ALP,neon_air_pressure,209715200,1.834976,3.828966,f64,25600,2
0,16.626211,101.922148,decompression_query,GALP,Telco-22-chrgd_rev_p1,104857600,0.753152,1.457294,f32,25600,4
0,"","",decompression,LZ4,bird_migration_f,209715200,39.145634,1.984104,f64,25600,2
0,"","",decompression,zstd,gov10,209715200,98.791649,2.297688,f64,25600,1
0,"","",decompression,BitcompSparse,food_prices,209715200,4.829248,1.053993,f64,25600,2
0,"","",decompression_query,BitcompSparse,Telco-22-chrgd_rev_p1,104857600,2.479552,1.081850,f32,25600,7
0,16.187344,55.622461,decompression,GALP,Telco-83-offnet_rev_p1,104857600,1.263424,1.653804,f32,25600,1
0,"","",decompression_query,Deflate,Telco-151-total_mins_p1,104857600,112.267807,1.277668,f32,25600,4
0,"","",decompression,Bitcomp,gov10,209715200,6.158240,1.069725,f64,25600,8
0,"","",decompression,Snappy,nyc29,209715200,50.369633,1.895520,f64,25600,4
0,13.020938,2.866719,decompression_query,GALP,Telco-110-rechrg_total_load_p1,104857600,0.555936,2.334062,f32,25600,6
0,"","",decompression_query,GDeflate,Telco-171-total_outgoing_rev_p1,104857600,17.705664,1.183767,f32,25600,9
0,"","",decompression_query,LZ4,spain_gas_price_f64,209715200,39.451553,2.884484,f64,25600,3
0,11.156250,15.422148,decompression_query,GALP,PanCreactomy1-8-line_srvc_cnt,104857600,0.572768,2.573619,f32,25600,9
0,"","",decompression_query,Thrust,PanCreactomy1-8-line_srvc_cnt,104857600,4.723488,1.000000,f32,25600,10
0,"","",decompression_query,Bitcomp,Telco-114-rechrg_total_load_p6,104857600,2.534784,1.060324,f32,25600,2
0,"","",decompression,BitcompSparse,CityMaxCapita-13-lpf,104857600,3.090368,1.141462,f32,25600,7
0,17.988594,178.304023,decompression_query,GALP,Telco-156-total_outgoing_min_p1,104857600,0.870592,1.189534,f32,25600,6
0,"","",decompression,Snappy,bitcoin_f,209715200,35.682465,2.270030,f64,25600,1
0,11.139492,0.835742,decompression,ALP,stocks_uk,209715200,1.947040,5.668371,f64,25600,2
0,"","",decompression_query,Deflate,MedPaymenT1-8-line_srvc_cnt,104857600,109.482468,2.124222,f32,25600,6
0,"","",decompression_query,Bitcomp,city_temperature_f,209715200,9.248960,1.046402,f64,25600,1
0,0.000000,39.839922,decompression_query,ALP,astro_mhd_f64,209715200,1.729664,20.009809,f64,25600,8
0,15.930469,0.000000,decompression_query,GALP,neon_wind_dir,209715200,1.312352,3.934489,f64,25600,6
0,"","",decompression,Bitcomp,stocks_uk,209715200,6.869024,1.254036,f64,25600,9
0,1.877969,8.095977,decompression_query,GALP,gov31,209715200,1.320480,22.484507,f64,25600,6
0,"","",decompression,LZ4,spain_gas_price_f64,209715200,37.579456,2.884484,f64,25600,10
0,"","",decompression_query,Deflate,cms1,209715200,223.764008,1.206466,f64,25600,6
0,"","",decompression,Bitcomp,basel_temp_f,209715200,3.142144,0.998294,f64,25600,3
0,"","",decompression_query,GDeflate,basel_wind_f,209715200,35.627743,1.078927,f64,25600,2
0,"","",decompression,GDeflate,Telco-114-rechrg_total_load_p6,104857600,16.749632,1.787279,f32,25600,4
0,17.988594,178.304023,decompression_query,GALP,Telco-156-total_outgoing_min_p1,104857600,0.869600,1.189534,f32,25600,4
0,"","",decompression_query,GDeflate,basel_temp_f,209715200,35.615360,1.067053,f64,25600,9
0,"","",decompression_query,Thrust,medicare1,209715200,5.079264,1.000000,f64,25600,8
0,13.342500,100.114805,decompression_query,GALP,Telco-96-onnet_mins_p4,104857600,0.728480,1.721349,f32,25600,7
0,"","",decompression,Bitcomp,neon_bio_temp_c,209715200,4.450272,1.025871,f64,25600,8
0,"","",decompression,LZ4,Telco-110-rechrg_total_load_p1,104857600,28.495071,1.355465,f32,25600,10
0,"","",decompression_query,GDeflate,Telco-112-rechrg_total_load_p3,104857600,17.063265,2.680576,f32,25600,4
0,"","",decompression,BitcompSparse,spain_gas_price_f64,209715200,3.052512,0.998294,f64,25600,8
0,"","",decompression_query,Snappy,Telco-93-onnet_mins_p1,104857600,22.157375,1.185271,f32,25600,5
0,11.778906,6.145352,decompression,ALP,Telco-111-rechrg_total_load_p2,104857600,1.518016,2.639903,f32,25600,4
0,15.236758,38.072773,decompression,GALP,CityMaxCapita-13-lpf,104857600,1.206912,1.820654,f32,25600,1
0,"","",decompression,BitcompSparse,cms1,209715200,3.104832,1.001892,f64,25600,9
0,"","",decompression_query,GDeflate,astro_mhd_f64,209715200,33.408321,4.650997,f64,25600,8
0,16.470664,155.314180,decompression,ALP,Telco-93-onnet_mins_p1,104857600,4.937824,1.344216,f32,25600,3
0,"","",decompression,Bitcomp,Telco-114-rechrg_total_load_p6,104857600,1.904672,1.060324,f32,25600,4
0,16.052305,0.114687,decompression,GALP,ssd_hdd_benchmarks_f,209715200,1.938016,3.903105,f64,25600,3
0,"","",decompression,BitcompSparse,bitcoin_f,209715200,3.073888,0.998294,f64,25600,4
0,"","",decompression,GDeflate,medicare1,209715200,33.935585,1.183954,f64,25600,3
0,"","",decompression_query,BitcompSparse,Telco-33-free_mins_p1,104857600,3.308736,1.173926,f32,25600,3
0,"","",decompression_query,GDeflate,Telco-157-total_outgoing_min_p2,104857600,17.653728,1.286643,f32,25600,10
0,15.930469,0.000000,decompression,GALP,neon_wind_dir,209715200,1.927936,3.934489,f64,25600,4
0,"","",decompression_query,LZ4,cms25,209715200,11.861024,1.042500,f64,25600,7
0,"","",decompression_query,GDeflate,PanCreactomy1-8-line_srvc_cnt,104857600,17.342785,2.116544,f32,25600,8
0,13.020938,2.866719,decompression,GALP,Telco-110-rechrg_total_load_p1,104857600,1.084896,2.334062,f32,25600,3
0,"","",decompression,zstd,stocks_uk,209715200,90.753792,5.896866,f64,25600,1
0,"","",decompression_query,zstd,gov30,209715200,24.410048,15.048602,f64,25600,4
0,"","",decompression_query,Snappy,Telco-157-total_outgoing_min_p2,104857600,12.111328,1.160061,f32,25600,2
0,"","",decompression,GDeflate,bitcoin_f,209715200,34.037727,1.097394,f64,25600,6
